Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,varsigma
0.1,45.0,0.34,,,,,,
0.1,46.0,0.34,,,,,,
0.1,47.0,0.34,,,,,,
0.1,48.0,0.34,,,,,,
0.1,49.0,0.34,,,,,,
0.1,50.0,0.34,,,,,,
0.1,51.0,0.34,,,,,,
0.1,52.0,0.34,,,,,,
0.1,53.0,0.34,,,,,,
0.1,54.0,0.34,,,,,,
0.1,55.0,0.34,,,,,,
0.1,56.0,0.34,,,,,,
0.1,57.0,0.34,,,,,,
0.1,58.0,0.34,,,,,,
0.1,59.0,0.34,,,,,,
0.1,60.0,0.34,,,,,,
0.1,61.0,0.34,,,,,,
0.1,62.0,0.34,,,,,,
0.1,63.0,0.34,,,,,,
0.1,64.0,0.34,,,,,,
0.1,65.0,0.34,,,,,,
0.1,66.0,0.34,,,,,,
0.2,27.0,0.34,,,,,,
0.2,28.0,0.34,,,,,,
0.2,29.0,0.34,,,,,,
0.2,30.0,0.34,,,,,,
0.2,31.0,0.34,,,,,,
0.2,32.0,0.34,,,,,,
0.2,33.0,0.34,,,,,,
0.2,34.0,0.34,,,,,,
0.2,35.0,0.34,,,,,,
0.2,36.0,0.34,,,,,,
0.2,37.0,0.34,,,,,,
0.2,38.0,0.34,,,,,,
0.2,39.0,0.34,,,,,,
0.2,40.0,0.34,,,,,,
0.2,41.0,0.34,,,,,,
0.2,42.0,0.34,,,,,,
0.2,43.0,0.34,,,,,,
0.2,44.0,0.34,,,,,,
0.2,45.0,0.34,,,,,,
0.2,46.0,0.34,,,,,,
0.2,47.0,0.34,,,,,,
0.2,48.0,0.34,,,,,,
0.2,49.0,0.34,,,,,,
0.2,50.0,0.34,,,,,,
0.2,51.0,0.34,,,,,,
0.2,52.0,0.34,,,,,,
0.2,53.0,0.34,,,,,,
0.2,54.0,0.34,,,,,,
0.2,55.0,0.34,,,,,,
0.2,56.0,0.34,,,,,,
0.2,57.0,0.34,,,,,,
0.2,58.0,0.34,,,,,,
0.2,59.0,0.34,,,,,,
0.2,60.0,0.34,,,,,,
0.2,61.0,0.34,,,,,,
0.2,62.0,0.34,,,,,,
0.2,63.0,0.34,,,,,,
0.2,64.0,0.34,,,,,,
0.2,65.0,0.34,,,,,,
0.2,66.0,0.34,,,,,,
0.3,27.0,0.34,,,,,,
0.3,28.0,0.34,,,,,,
0.3,29.0,0.34,,,,,,
0.3,30.0,0.34,,,,,,
0.3,31.0,0.34,,,,,,
0.3,32.0,0.34,,,,,,
0.3,33.0,0.34,,,,,,
0.3,34.0,0.34,,,,,,
0.3,35.0,0.34,,,,,,
0.3,36.0,0.34,,,,,,
0.3,37.0,0.34,,,,,,
0.3,38.0,0.34,,,,,,
0.3,39.0,0.34,,,,,,
0.3,40.0,0.34,,,,,,
0.3,41.0,0.34,,,,,,
0.3,42.0,0.34,,,,,,
0.3,43.0,0.34,,,,,,
0.3,44.0,0.34,,,,,,
0.3,45.0,0.34,,,,,,
0.3,46.0,0.34,,,,,,
0.3,47.0,0.34,,,,,,
0.3,48.0,0.34,,,,,,
0.3,49.0,0.34,,,,,,
0.3,50.0,0.34,,,,,,
0.3,51.0,0.34,,,,,,
0.3,52.0,0.34,,,,,,
0.3,53.0,0.34,,,,,,
0.3,54.0,0.34,,,,,,
0.3,55.0,0.34,,,,,,
0.3,56.0,0.34,,,,,,
0.3,57.0,0.34,,,,,,
0.3,58.0,0.34,,,,,,
0.3,59.0,0.34,,,,,,
0.3,60.0,0.34,,,,,,
0.3,61.0,0.34,,,,,,
0.3,62.0,0.34,,,,,,
0.3,63.0,0.34,,,,,,
0.3,64.0,0.34,,,,,,
0.3,65.0,0.34,,,,,,
0.3,66.0,0.34,,,,,,
0.4,27.0,0.34,,,,,,
0.4,28.0,0.34,,,,,,
0.4,29.0,0.34,,,,,,
0.4,30.0,0.34,,,,,,
0.4,31.0,0.34,,,,,,
0.4,32.0,0.34,,,,,,
0.4,33.0,0.34,,,,,,
0.4,34.0,0.34,,,,,,
0.4,35.0,0.34,,,,,,
0.4,36.0,0.34,,,,,,
0.4,37.0,0.34,,,,,,
0.4,38.0,0.34,,,,,,
0.4,39.0,0.34,,,,,,
0.4,40.0,0.34,,,,,,
0.4,41.0,0.34,,,,,,
0.4,42.0,0.34,,,,,,
0.4,43.0,0.34,,,,,,
0.4,44.0,0.34,,,,,,
0.4,45.0,0.34,,,,,,
0.4,46.0,0.34,,,,,,
0.4,47.0,0.34,,,,,,
0.4,48.0,0.34,,,,,,
0.4,49.0,0.34,,,,,,
0.4,50.0,0.34,,,,,,
0.4,51.0,0.34,,,,,,
0.4,52.0,0.34,,,,,,
0.4,53.0,0.34,,,,,,
0.4,54.0,0.34,,,,,,
0.4,55.0,0.34,,,,,,
0.4,56.0,0.34,,,,,,
0.4,57.0,0.34,,,,,,
0.4,58.0,0.34,,,,,,
0.4,59.0,0.34,,,,,,
0.4,60.0,0.34,,,,,,
0.4,61.0,0.34,,,,,,
0.4,62.0,0.34,,,,,,
0.4,63.0,0.34,,,,,,
0.4,64.0,0.34,,,,,,
0.4,65.0,0.34,,,,,,
0.4,66.0,0.34,,,,,,
0.5,27.0,0.34,19.5450028403552,-2.5245991819115274,-1.6323744214957627,0.010497329787682913,0.00950267021231697,0.04973297876829741
0.5,28.0,0.34,19.70587434233194,-2.2861423069650284,-1.3939242842426016,0.010364123961762856,0.009635876038237026,0.03641239617629172
0.5,29.0,0.34,19.883640082966373,-2.0475323092423827,-1.1553208832841904,0.010219109558460298,0.009780890441539552,0.02191095584603745
0.5,30.0,0.34,,,,,,
0.5,31.0,0.34,,,,,,
0.5,32.0,0.34,,,,,,
0.5,33.0,0.34,,,,,,
0.5,34.0,0.34,,,,,,
0.5,35.0,0.34,,,,,,
0.5,36.0,0.34,,,,,,
0.5,37.0,0.34,,,,,,
0.5,38.0,0.34,,,,,,
0.5,39.0,0.34,,,,,,
0.5,40.0,0.34,,,,,,
0.5,41.0,0.34,,,,,,
0.5,42.0,0.34,,,,,,
0.5,43.0,0.34,,,,,,
0.5,44.0,0.34,,,,,,
0.5,45.0,0.34,,,,,,
0.5,46.0,0.34,,,,,,
0.5,47.0,0.34,,,,,,
0.5,48.0,0.34,,,,,,
0.5,49.0,0.34,,,,,,
0.5,50.0,0.34,,,,,,
0.5,51.0,0.34,,,,,,
0.5,52.0,0.34,,,,,,
0.5,53.0,0.34,,,,,,
0.5,54.0,0.34,,,,,,
0.5,55.0,0.34,,,,,,
0.5,56.0,0.34,,,,,,
0.5,57.0,0.34,,,,,,
0.5,58.0,0.34,,,,,,
0.5,59.0,0.34,,,,,,
0.5,60.0,0.34,,,,,,
0.5,61.0,0.34,,,,,,
0.5,62.0,0.34,,,,,,
0.5,63.0,0.34,,,,,,
0.5,64.0,0.34,,,,,,
0.5,65.0,0.34,,,,,,
0.5,66.0,0.34,,,,,,
0.6,27.0,0.34,17.244068163774028,-2.5261893971172893,-1.6337746051412485,0.012620432798433556,0.011379567201566335,0.051702733202801124
0.6,28.0,0.34,17.283598225372074,-2.288740307094016,-1.3963306056955764,0.012580062705983521,0.011419937294016316,0.04833855883196719
0.6,29.0,0.34,17.32702123198183,-2.051257370041372,-1.1588531314096404,0.012535973438846743,0.01146402656115317,0.04466445323723238
0.6,30.0,0.34,17.857767050765847,-1.8153723922150415,-0.9230281417947576,0.01201083223962298,0.011989167760376954,0.000902686635251082
0.6,31.0,0.34,18.622399014707668,-1.5800925260518237,-0.6878145039549649,0.011297178787558128,0.0127028212124418,-0.058568434370153175
0.6,32.0,0.34,19.543089189616158,-1.3450669190325382,-0.4528420748135791,0.010498923633101965,0.013501076366897905,-0.12508969724149818
0.6,33.0,0.34,,,,,,
0.6,34.0,0.34,17.868976932505472,-0.8923431088117196,0.0,0.011999999999999957,0.011999999999999957,0.0
0.6,35.0,0.34,18.690081209373503,-0.6959959923868854,0.19627718285923085,0.01123627472268315,0.012763725277316774,-0.06364377310973451
0.6,36.0,0.34,,,,,,
0.6,37.0,0.34,,,,,,
0.6,38.0,0.34,,,,,,
0.6,39.0,0.34,,,,,,
0.6,40.0,0.34,,,,,,
0.6,41.0,0.34,,,,,,
0.6,42.0,0.34,,,,,,
0.6,43.0,0.34,,,,,,
0.6,44.0,0.34,,,,,,
0.6,45.0,0.34,,,,,,
0.6,46.0,0.34,,,,,,
0.6,47.0,0.34,,,,,,
0.6,48.0,0.34,,,,,,
0.6,49.0,0.34,,,,,,
0.6,50.0,0.34,,,,,,
0.6,51.0,0.34,,,,,,
0.6,52.0,0.34,,,,,,
0.6,53.0,0.34,,,,,,
0.6,54.0,0.34,,,,,,
0.6,55.0,0.34,,,,,,
0.6,56.0,0.34,,,,,,
0.6,57.0,0.34,,,,,,
0.6,58.0,0.34,,,,,,
0.6,59.0,0.34,,,,,,
0.6,60.0,0.34,,,,,,
0.6,61.0,0.34,,,,,,
0.6,62.0,0.34,,,,,,
0.6,63.0,0.34,,,,,,
0.6,64.0,0.34,,,,,,
0.6,65.0,0.34,,,,,,
0.6,66.0,0.34,,,,,,
0.7,27.0,0.34,15.35616730926833,-2.5271937487856797,-1.634432472353225,0.014738298272595289,0.013261701727404618,0.05273559089966698
0.7,28.0,0.34,15.314640583605565,-2.2904642996206097,-1.3976926976623965,0.014789522947054797,0.013210477052945141,0.056394496218202105
0.7,29.0,0.34,15.269795644778034,-2.0537653772201336,-1.1609823756740765,0.014845239769597694,0.013154760230402247,0.060374269256980376
0.7,30.0,0.34,15.619435522400689,-1.8179923025815368,-0.925293653579042,0.014418158334802837,0.013581841665197058,0.02986845248592079
0.7,31.0,0.34,16.134880679193056,-1.5825616704742298,-0.6899707869865925,0.013816190734930843,0.014183809265068988,-0.013129233219219555
0.7,32.0,0.34,16.721612659366475,-1.3472577418419243,-0.45476860967292954,0.013167667083668974,0.014832332916330966,-0.05945235116649985
0.7,33.0,0.34,17.405436694161732,-1.1121421092839943,-0.2197475687167527,0.012456686820066478,0.015543313179933493,-0.11023665570953636
0.7,34.0,0.34,15.974594940537797,-0.8926224171904863,0.0,0.01399999999999997,0.01399999999999997,0.0
0.7,35.0,0.34,16.71651279022132,-0.696403292927279,0.19608662778875757,0.01317312865010163,0.014826871349898298,-0.05906223927845259
0.7,36.0,0.34,17.954495285395744,-0.5195821931229397,0.3727524304548798,0.011917837185621609,0.016082162814378326,-0.14872591531274024
0.7,37.0,0.34,19.44734737591085,-0.3645732395649842,0.5276559456369551,0.010579038008245301,0.0174209619917546,-0.24435442798247586
0.7,38.0,0.34,,,,,,
0.7,39.0,0.34,,,,,,
0.7,40.0,0.34,,,,,,
0.7,41.0,0.34,,,,,,
0.7,42.0,0.34,,,,,,
0.7,43.0,0.34,,,,,,
0.7,44.0,0.34,,,,,,
0.7,45.0,0.34,,,,,,
0.7,46.0,0.34,,,,,,
0.7,47.0,0.34,,,,,,
0.7,48.0,0.34,,,,,,
0.7,49.0,0.34,,,,,,
0.7,50.0,0.34,,,,,,
0.7,51.0,0.34,,,,,,
0.7,52.0,0.34,,,,,,
0.7,53.0,0.34,,,,,,
0.7,54.0,0.34,,,,,,
0.7,55.0,0.34,,,,,,
0.7,56.0,0.34,,,,,,
0.7,57.0,0.34,,,,,,
0.7,58.0,0.34,,,,,,
0.7,59.0,0.34,,,,,,
0.7,60.0,0.34,,,,,,
0.7,61.0,0.34,,,,,,
0.7,62.0,0.34,,,,,,
0.7,63.0,0.34,,,,,,
0.7,64.0,0.34,,,,,,
0.7,65.0,0.34,,,,,,
0.7,66.0,0.34,,,,,,
0.8,27.0,0.34,13.785662449669863,-2.5277314305702907,-1.6344627980135806,0.016853001553002782,0.015146998446997144,0.053312597062676305
0.8,28.0,0.34,13.693485099393234,-2.291519772777265,-1.3982127217493474,0.016989492995141492,0.015010507004858419,0.061843312196346215
0.8,29.0,0.34,13.595149575312982,-2.05536869206141,-1.1620193511122627,0.01713686413516373,0.014863135864836232,0.07105400844773438
0.8,30.0,0.34,13.836300979698093,-1.8197233558556392,-0.926475305059359,0.016778733022457484,0.015221266977542447,0.048670813903595025
0.8,31.0,0.34,14.207317350977933,-1.5842394277545726,-0.6911330015890258,0.016247304755742955,0.015752695244256962,0.015456547233937305
0.8,32.0,0.34,14.613002606669975,-1.3487976221223343,-0.4558278653677279,0.015692174078580125,0.016307825921419737,-0.01923912008873797
0.8,33.0,0.34,15.062579944134463,-1.1134282926648877,-0.220590565694372,0.015105947562970515,0.016894052437029426,-0.05587827731434106
0.8,34.0,0.34,14.385735654207387,-0.8930441495823273,0.0,0.01599999999999991,0.01599999999999991,0.0
0.8,35.0,0.34,15.062314608364536,-0.6969897002197956,0.19584809948463255,0.015106285578556384,0.016893714421443575,-0.0558571513402248
0.8,36.0,0.34,16.145406204548554,-0.5205092867415353,0.3720795914218246,0.013804234430769214,0.018195765569230648,-0.1372353480769204
0.8,37.0,0.34,17.538522987696318,-0.36599495743512134,0.5263838755738632,0.012323635646419417,0.019676364353580503,-0.22977277209878452
0.8,38.0,0.34,19.78729293207291,-0.23578393157096572,0.6564309689143364,0.010297444147592807,0.021702555852407126,-0.35640974077544824
0.8,39.0,0.34,,,,,,
0.8,40.0,0.34,,,,,,
0.8,41.0,0.34,,,,,,
0.8,42.0,0.34,,,,,,
0.8,43.0,0.34,,,,,,
0.8,44.0,0.34,,,,,,
0.8,45.0,0.34,,,,,,
0.8,46.0,0.34,,,,,,
0.8,47.0,0.34,,,,,,
0.8,48.0,0.34,,,,,,
0.8,49.0,0.34,,,,,,
0.8,50.0,0.34,,,,,,
0.8,51.0,0.34,,,,,,
0.8,52.0,0.34,,,,,,
0.8,53.0,0.34,,,,,,
0.8,54.0,0.34,,,,,,
0.8,55.0,0.34,,,,,,
0.8,56.0,0.34,,,,,,
0.8,57.0,0.34,,,,,,
0.8,58.0,0.34,,,,,,
0.8,59.0,0.34,,,,,,
0.8,60.0,0.34,,,,,,
0.8,61.0,0.34,,,,,,
0.8,62.0,0.34,,,,,,
0.8,63.0,0.34,,,,,,
0.8,64.0,0.34,,,,,,
0.8,65.0,0.34,,,,,,
0.8,66.0,0.34,,,,,,
0.9,27.0,0.34,12.46804332028956,-2.5279074983511003,-1.6339636138421547,0.018966701015005052,0.017033298984994866,0.053705611944727505
0.9,28.0,0.34,12.347044366924967,-2.2920876774870984,-1.3980658795991332,0.01918027242342215,0.016819727576577716,0.06557069019012342
0.9,29.0,0.34,12.219637005477482,-2.056343420659997,-1.1622362414564062,0.019409013267448472,0.01659098673255147,0.07827851485825021
0.9,30.0,0.34,12.39496906735245,-1.8208569052804824,-0.9268665472220996,0.019095007562842936,0.016904992437157,0.06083375349127615
0.9,31.0,0.34,12.679958408290146,-1.585412743838418,-0.6915979941275713,0.018601265976106958,0.01739873402389289,0.0334036653392798
0.9,32.0,0.34,12.982465741296272,-1.3499561005974536,-0.45631070478665137,0.018097684536195844,0.017902315463804063,0.005426918677549482
0.9,33.0,0.34,13.30628778910914,-1.1145035018684106,-0.22102188322749944,0.01758043950719011,0.018419560492809822,-0.023308916267214295
0.9,34.0,0.34,13.042656710039312,-0.8936137348059254,0.0,0.01799999999999993,0.01799999999999993,0.0
0.9,35.0,0.34,13.6648943421096,-0.6977747380983446,0.19554458886078946,0.01703231434907709,0.018967685650922866,-0.0537603139401605
0.9,36.0,0.34,14.636292494492904,-0.5217180014305509,0.37124449322774683,0.015661164058481943,0.020338835941517985,-0.12993533008433475
0.9,37.0,0.34,15.958225048124117,-0.36784692878589526,0.524778825433086,0.01401897395035402,0.02198102604964588,-0.2211681138692189
0.9,38.0,0.34,18.07267009951212,-0.2383233826667109,0.65399998291828,0.011805296724011748,0.024194703275988185,-0.3441501819993461
0.9,39.0,0.34,,,,,,
0.9,40.0,0.34,,,,,,
0.9,41.0,0.34,,,,,,
0.9,42.0,0.34,,,,,,
0.9,43.0,0.34,,,,,,
0.9,44.0,0.34,,,,,,
0.9,45.0,0.34,,,,,,
0.9,46.0,0.34,,,,,,
0.9,47.0,0.34,,,,,,
0.9,48.0,0.34,,,,,,
0.9,49.0,0.34,,,,,,
0.9,50.0,0.34,,,,,,
0.9,51.0,0.34,,,,,,
0.9,52.0,0.34,,,,,,
0.9,53.0,0.34,,,,,,
0.9,54.0,0.34,,,,,,
0.9,55.0,0.34,,,,,,
0.9,56.0,0.34,,,,,,
0.9,57.0,0.34,,,,,,
0.9,58.0,0.34,,,,,,
0.9,59.0,0.34,,,,,,
0.9,60.0,0.34,,,,,,
0.9,61.0,0.34,,,,,,
0.9,62.0,0.34,,,,,,
0.9,63.0,0.34,,,,,,
0.9,64.0,0.34,,,,,,
0.9,65.0,0.34,,,,,,
0.9,66.0,0.34,,,,,,
1.0,27.0,0.34,11.355612432855889,-2.5278096710954747,-1.6330127911739925,0.021081747041477215,0.018918252958522685,0.05408735207386341
1.0,28.0,0.34,11.220371433659368,-2.2923141994997462,-1.3973892287988374,0.021364567841935116,0.018635432158064798,0.06822839209675811
1.0,29.0,0.34,11.079868998953968,-2.0569059651406114,-1.1618409125834803,0.021665320531803322,0.018334679468196596,0.08326602659016832
1.0,30.0,0.34,11.215058300033027,-1.8216160098771756,-0.9266859324773589,0.021375753415290806,0.018624246584709056,0.06878767076454399
1.0,31.0,0.34,11.446467763156972,-1.5862911000183528,-0.6915769341775484,0.020895111394928313,0.019104888605071594,0.04475556974641808
1.0,32.0,0.34,11.68702574294435,-1.3509150034892772,-0.45640758175154034,0.020413575487132997,0.019586424512866827,0.02067877435665434
1.0,33.0,0.34,11.938897985646593,-1.1154991467541695,-0.22118998694653885,0.019928664145041356,0.02007133585495858,-0.003566792747930573
1.0,34.0,0.34,11.901078427423707,-0.8943375681854275,0.0,0.01999999999999995,0.01999999999999995,0.0
1.0,35.0,0.34,12.478694955831262,-0.6987830908933866,0.19515403520882074,0.018948016822249027,0.021051983177750914,-0.05259915888754726
1.0,36.0,0.34,13.370334625498332,-0.5232700652351603,0.3701812712278704,0.017480839351581626,0.02251916064841837,-0.12595803242091863
1.0,37.0,0.34,14.640506744287066,-0.3701863952723342,0.5227747853269133,0.01565555286911902,0.024344447130880863,-0.21722235654404673
1.0,38.0,0.34,16.651722405671606,-0.24132831213381148,0.6511718963484471,0.01324301643317797,0.02675698356682194,-0.3378491783411
1.0,39.0,0.34,19.940058112340598,-0.13733106266911269,0.7548784514501389,0.010173560435921202,0.02982643956407869,-0.4913219782039386
1.0,40.0,0.34,,,,,,
1.0,41.0,0.34,,,,,,
1.0,42.0,0.34,,,,,,
1.0,43.0,0.34,,,,,,
1.0,44.0,0.34,,,,,,
1.0,45.0,0.34,,,,,,
1.0,46.0,0.34,,,,,,
1.0,47.0,0.34,,,,,,
1.0,48.0,0.34,,,,,,
1.0,49.0,0.34,,,,,,
1.0,50.0,0.34,,,,,,
1.0,51.0,0.34,,,,,,
1.0,52.0,0.34,,,,,,
1.0,53.0,0.34,,,,,,
1.0,54.0,0.34,,,,,,
1.0,55.0,0.34,,,,,,
1.0,56.0,0.34,,,,,,
1.0,57.0,0.34,,,,,,
1.0,58.0,0.34,,,,,,
1.0,59.0,0.34,,,,,,
1.0,60.0,0.34,,,,,,
1.0,61.0,0.34,,,,,,
1.0,62.0,0.34,,,,,,
1.0,63.0,0.34,,,,,,
1.0,64.0,0.34,,,,,,
1.0,65.0,0.34,,,,,,
1.0,66.0,0.34,,,,,,
1.1,27.0,0.34,10.41136580021604,-2.527505938764114,-1.6316630848858698,0.02320080644783119,0.02079919355216875,0.05458211126505555
1.1,28.0,0.34,10.271524834728003,-2.2923064347989555,-1.3962732995467833,0.023546553424937826,0.020453446575062068,0.07029788295172194
1.1,29.0,0.34,10.127487940158204,-2.057208779093566,-1.160968381833891,0.023912184847106287,0.02008781515289369,0.08691749305028637
1.1,30.0,0.34,10.237506017953638,-1.8221570053215053,-0.9260759253159291,0.02363206982788076,0.02036793017211915,0.07418499217640032
1.1,31.0,0.34,10.433864908222688,-1.5870164622832796,-0.6912028753089081,0.023146339563163667,0.020853660436836265,0.05210634378016832
1.1,32.0,0.34,10.635336826971436,-1.3517929889744922,-0.4562330024102211,0.02266608667785869,0.02133391332214127,0.03027666717539593
1.1,33.0,0.34,10.84279916043768,-1.1164973342604154,-0.22117859522271022,0.022189459711402747,0.021810540288597118,0.008611805063764326
1.1,34.0,0.34,10.927366332838629,-0.8952256159746762,0.0,0.02199999999999993,0.02199999999999993,0.0
1.1,35.0,0.34,11.468658090946334,-0.7000459403775623,0.1946483768270841,0.020849886856217973,0.023150113143781945,-0.05227787017190855
1.1,36.0,0.34,12.303341009198153,-0.5252191889428506,0.36883127946588645,0.019258026914742526,0.024741973085257368,-0.12463514023897398
1.1,37.0,0.34,13.533447133545904,-0.37303487207409874,0.5203418253804767,0.017230431357791884,0.026769568642208072,-0.21679857464582267
1.1,38.0,0.34,15.45478375525883,-0.24475126051214724,0.6479859338887609,0.014617361994615727,0.029382638005384168,-0.33557445479019266
1.1,39.0,0.34,18.542880760912247,-0.14092502939556742,0.7513588852069386,0.011369186192529322,0.032630813807470606,-0.4832188094304845
1.1,40.0,0.34,,,,,,
1.1,41.0,0.34,,,,,,
1.1,42.0,0.34,,,,,,
1.1,43.0,0.34,,,,,,
1.1,44.0,0.34,,,,,,
1.1,45.0,0.34,,,,,,
1.1,46.0,0.34,,,,,,
1.1,47.0,0.34,,,,,,
1.1,48.0,0.34,,,,,,
1.1,49.0,0.34,,,,,,
1.1,50.0,0.34,,,,,,
1.1,51.0,0.34,,,,,,
1.1,52.0,0.34,,,,,,
1.1,53.0,0.34,,,,,,
1.1,54.0,0.34,,,,,,
1.1,55.0,0.34,,,,,,
1.1,56.0,0.34,,,,,,
1.1,57.0,0.34,,,,,,
1.1,58.0,0.34,,,,,,
1.1,59.0,0.34,,,,,,
1.1,60.0,0.34,,,,,,
1.1,61.0,0.34,,,,,,
1.1,62.0,0.34,,,,,,
1.1,63.0,0.34,,,,,,
1.1,64.0,0.34,,,,,,
1.1,65.0,0.34,,,,,,
1.1,66.0,0.34,,,,,,
1.2,27.0,0.34,9.606004581814245,-2.5270456575063824,-1.6299411657908014,0.025327064606857283,0.022672935393142607,0.05529435861905588
1.2,28.0,0.34,9.46710239288676,-2.292138779071234,-1.394768106987954,0.025731296584535827,0.02226870341546405,0.07213735768899555
1.2,29.0,0.34,9.324999049198015,-2.0573521998211173,-1.1596922137848478,0.026157103116369672,0.021842896883630183,0.08987929651540628
1.2,30.0,0.34,9.418583533017154,-1.822582533799263,-0.9251154652104222,0.02587498329372253,0.0221250167062774,0.07812430390510701
1.2,31.0,0.34,9.590934679717108,-1.587682232199678,-0.6905496167354573,0.025370365611736955,0.022629634388262914,0.057098567155709344
1.2,32.0,0.34,9.766235444482179,-1.3526686836757784,-0.45585010128723547,0.024876473636879486,0.023123526363120425,0.03651973486998052
1.2,33.0,0.34,9.94464449023847,-1.117553999178411,-0.2210318878524553,0.024391574786558512,0.023608425213441416,0.016315616106606187
1.2,34.0,0.34,10.0933540283027,-0.8962909231038076,0.0,0.023999999999999997,0.023999999999999997,0.0
1.2,35.0,0.34,10.609651713329685,-0.7016339168357423,0.1939569678072266,0.02272603717751367,0.02527396282248622,-0.05308178427026152
1.2,36.0,0.34,11.399748897509147,-0.5276029429460841,0.367153019814332,0.020990334127866692,0.02700966587213327,-0.12540274467222048
1.2,37.0,0.34,12.594975306615748,-0.37637770141567606,0.5174876133998134,0.018746363618919046,0.029253636381080868,-0.21890151587837164
1.2,38.0,0.34,14.4310812382528,-0.24853414389559692,0.6444947764427048,0.015938014263973097,0.03206198573602677,-0.3359160723344525
1.2,39.0,0.34,17.337557348235176,-0.14474634069282466,0.7476565914774739,0.012525313438899866,0.03547468656110002,-0.47811194004583774
1.2,40.0,0.34,,,,,,
1.2,41.0,0.34,,,,,,
1.2,42.0,0.34,,,,,,
1.2,43.0,0.34,,,,,,
1.2,44.0,0.34,,,,,,
1.2,45.0,0.34,,,,,,
1.2,46.0,0.34,,,,,,
1.2,47.0,0.34,,,,,,
1.2,48.0,0.34,,,,,,
1.2,49.0,0.34,,,,,,
1.2,50.0,0.34,,,,,,
1.2,51.0,0.34,,,,,,
1.2,52.0,0.34,,,,,,
1.2,53.0,0.34,,,,,,
1.2,54.0,0.34,,,,,,
1.2,55.0,0.34,,,,,,
1.2,56.0,0.34,,,,,,
1.2,57.0,0.34,,,,,,
1.2,58.0,0.34,,,,,,
1.2,59.0,0.34,,,,,,
1.2,60.0,0.34,,,,,,
1.2,61.0,0.34,,,,,,
1.2,62.0,0.34,,,,,,
1.2,63.0,0.34,,,,,,
1.2,64.0,0.34,,,,,,
1.2,65.0,0.34,,,,,,
1.2,66.0,0.34,,,,,,
1.3,27.0,0.34,8.91558402857944,-2.526463720003821,-1.627853326091789,0.027464171364470668,0.02453582863552916,0.05631428324887535
1.3,28.0,0.34,8.78054714651034,-2.2918601610612783,-1.392892066939022,0.027924201835277978,0.024075798164721923,0.0740077628953089
1.3,29.0,0.34,8.643454509312097,-2.0573986400838833,-1.1580411440532297,0.028407599876325906,0.023592400123673998,0.0925999952433061
1.3,30.0,0.34,8.726058363943134,-1.8229579123255657,-0.9238383208203562,0.028114326173938504,0.023885673826061438,0.08132023745917445
1.3,31.0,0.34,8.881249030035153,-1.588350585051962,-0.6896513992023457,0.027579768090479587,0.024420231909520265,0.060760311172294815
1.3,32.0,0.34,9.037868525807642,-1.3535968962182807,-0.4552896762505726,0.02706089578546692,0.024939104214532968,0.04080368405642222
1.3,33.0,0.34,9.195796032390005,-1.1187117369340636,-0.22077225575352646,0.026555797634531173,0.025444202365468686,0.021376832097355587
